timestamp,event_id,level,source,computer,user,opcode,task_category,process_id,process_name,detail,cpu_usage,mem_usage,network_io,integrity_level,is_signed,label
2026-03-27 21:18:46,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Object Access,5525,svchost.exe,Successful Logon,2.3181316906965392,35,0.1,Medium,1,normal
2026-03-27 21:18:47,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,Process Creation,7238,svchost.exe,Successful Logon,3.5825540098148636,138,0.1,Medium,1,normal
2026-03-27 21:18:48,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Logon,918,powershell.exe,Successful Logon,0.2559603412367083,61,0.1,Medium,1,normal
2026-03-27 21:18:49,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,Process Creation,6174,explorer.exe,Successful Logon,3.4547826454435064,107,0.1,Medium,1,normal
2026-03-27 21:18:50,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Process Creation,8087,lsass.exe,Successful Logon,1.2647651041816286,105,0.1,Medium,1,normal
2026-03-27 21:18:51,1102,Warning,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Info,Log Clear,6051,powershell.exe,The security log was cleared,5.0,150,0.5,System,1,suspicious
2026-03-27 21:18:52,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Logon,6653,services.exe,Successful Logon,1.7739899859889832,44,0.1,Medium,1,normal
2026-03-27 21:18:53,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,File System,5836,lsass.exe,Successful Logon,3.6637600624455535,109,0.1,Medium,1,normal
2026-03-27 21:18:54,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,File System,4323,lsass.exe,Successful Logon,2.4036886799146653,148,0.1,Medium,1,normal
2026-03-27 21:18:55,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,File System,8956,explorer.exe,Successful Logon,3.1160813252394775,97,0.1,Medium,1,normal
2026-03-27 21:18:56,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Process Creation,1520,explorer.exe,Successful Logon,0.3410174650571492,42,0.1,Medium,1,normal
2026-03-27 21:18:57,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Process Creation,7323,powershell.exe,Successful Logon,3.9962219265085412,38,0.1,Medium,1,normal
2026-03-27 21:18:58,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,File System,3664,svchost.exe,Successful Logon,3.158292484121339,68,0.1,Medium,1,normal
2026-03-27 21:18:59,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Object Access,2126,services.exe,Successful Logon,3.2822920355139775,116,0.1,Medium,1,normal
2026-03-27 21:19:00,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Process Creation,5597,explorer.exe,Successful Logon,0.5436633746993286,104,0.1,Medium,1,normal
2026-03-27 21:19:01,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,File System,3157,lsass.exe,Successful Logon,2.586857397115155,78,0.1,Medium,1,normal
2026-03-27 21:19:02,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,File System,5286,svchost.exe,Successful Logon,2.3158105188147324,85,0.1,Medium,1,normal
2026-03-27 21:19:03,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Logon,7829,svchost.exe,Successful Logon,1.8188974887753049,43,0.1,Medium,1,normal
2026-03-27 21:19:04,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Object Access,8815,services.exe,Successful Logon,2.059933169146054,106,0.1,Medium,1,normal
2026-03-27 21:19:05,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,File System,1842,powershell.exe,Successful Logon,2.1388742282098043,55,0.1,Medium,1,normal
2026-03-27 21:19:06,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Object Access,397,explorer.exe,Successful Logon,0.9748323078195953,111,0.1,Medium,1,normal
2026-03-27 21:19:07,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,Logon,1628,powershell.exe,Successful Logon,3.5052939971249675,143,0.1,Medium,1,normal
2026-03-27 21:19:08,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Process Creation,3452,lsass.exe,Successful Logon,3.0739439991526236,37,0.1,Medium,1,normal
2026-03-27 21:19:09,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Object Access,6454,svchost.exe,Successful Logon,3.475111028662563,45,0.1,Medium,1,normal
2026-03-27 21:19:10,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,File System,1780,lsass.exe,Successful Logon,1.7444645175053235,101,0.1,Medium,1,normal
2026-03-27 21:19:11,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,Logon,1370,lsass.exe,Successful Logon,2.334937492701465,85,0.1,Medium,1,normal
2026-03-27 21:19:12,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Logon,899,explorer.exe,Successful Logon,0.3687748732499764,101,0.1,Medium,1,normal
2026-03-27 21:19:13,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,Process Creation,367,svchost.exe,Successful Logon,2.974447788024612,128,0.1,Medium,1,normal
2026-03-27 21:19:14,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,File System,345,explorer.exe,Successful Logon,3.933708921055152,56,0.1,Medium,1,normal
2026-03-27 21:19:15,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,File System,6359,svchost.exe,Successful Logon,2.074652089677007,104,0.1,Medium,1,normal
2026-03-27 21:19:16,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Process Creation,3932,explorer.exe,Successful Logon,1.364005010569872,56,0.1,Medium,1,normal
2026-03-27 21:19:17,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,Process Creation,6902,explorer.exe,Successful Logon,0.42784477752343086,102,0.1,Medium,1,normal
2026-03-27 21:19:18,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,File System,2480,powershell.exe,Successful Logon,2.9064189236031126,121,0.1,Medium,1,normal
2026-03-27 21:19:19,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,File System,3034,lsass.exe,Successful Logon,3.2698930567644213,122,0.1,Medium,1,normal
2026-03-27 21:19:20,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Process Creation,7050,services.exe,Successful Logon,0.5482122244270814,82,0.1,Medium,1,normal
2026-03-27 21:19:21,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,Logon,1539,powershell.exe,Successful Logon,2.905951683140437,149,0.1,Medium,1,normal
2026-03-27 21:19:22,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,Logon,2837,lsass.exe,Successful Logon,3.5805163224960848,139,0.1,Medium,1,normal
2026-03-27 21:19:23,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Logon,2648,services.exe,Successful Logon,1.8732760304342262,126,0.1,Medium,1,normal
2026-03-27 21:19:24,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Logon,7332,powershell.exe,Successful Logon,2.618224869056063,34,0.1,Medium,1,normal
2026-03-27 21:19:25,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Process Creation,128,svchost.exe,Successful Logon,2.6617519992407264,78,0.1,Medium,1,normal
2026-03-27 21:19:26,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,File System,3856,explorer.exe,Successful Logon,3.825513747710886,52,0.1,Medium,1,normal
2026-03-27 21:19:27,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,File System,1315,explorer.exe,Successful Logon,0.4982407072689897,44,0.1,Medium,1,normal
2026-03-27 21:19:28,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,Process Creation,2725,explorer.exe,Successful Logon,0.7195961270741736,101,0.1,Medium,1,normal
2026-03-27 21:19:29,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Logon,551,svchost.exe,Successful Logon,0.3806204937415203,124,0.1,Medium,1,normal
2026-03-27 21:19:30,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,Process Creation,8084,lsass.exe,Successful Logon,1.9192527294180601,30,0.1,Medium,1,normal
2026-03-27 21:19:31,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,Object Access,6205,explorer.exe,Successful Logon,0.7392765173467832,122,0.1,Medium,1,normal
2026-03-27 21:19:32,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,File System,8578,powershell.exe,Successful Logon,3.843362965246269,83,0.1,Medium,1,normal
2026-03-27 21:19:33,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Object Access,6957,services.exe,Successful Logon,1.8411595689649296,144,0.1,Medium,1,normal
2026-03-27 21:19:34,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,Logon,6631,services.exe,Successful Logon,1.0970889785297355,131,0.1,Medium,1,normal
2026-03-27 21:19:35,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,File System,972,explorer.exe,Successful Logon,0.7563053742780282,145,0.1,Medium,1,normal
2026-03-27 21:19:36,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Logon,4558,lsass.exe,Successful Logon,0.9521146297951776,78,0.1,Medium,1,normal
2026-03-27 21:19:37,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Process Creation,4567,lsass.exe,Successful Logon,1.5842099370910938,109,0.1,Medium,1,normal
2026-03-27 21:19:38,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Object Access,658,services.exe,Successful Logon,2.1525766376448257,86,0.1,Medium,1,normal
2026-03-27 21:19:39,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Object Access,2185,lsass.exe,Successful Logon,0.6849958855759394,41,0.1,Medium,1,normal
2026-03-27 21:19:40,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Process Creation,4267,services.exe,Successful Logon,1.5470299533210636,53,0.1,Medium,1,normal
2026-03-27 21:19:41,10,Critical,Sysmon,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Read,Process Access,4997,mimikatz.exe,LSASS memory access detected,15.0,600,20.0,System,0,suspicious
2026-03-27 21:19:42,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Object Access,7485,svchost.exe,Successful Logon,0.6376756341790211,38,0.1,Medium,1,normal
2026-03-27 21:19:43,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,Process Creation,8752,services.exe,Successful Logon,1.7191980180390485,128,0.1,Medium,1,normal
2026-03-27 21:19:44,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,File System,3226,explorer.exe,Successful Logon,3.285371595474597,79,0.1,Medium,1,normal
2026-03-27 21:19:45,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Object Access,6209,explorer.exe,Successful Logon,3.9710750648261097,52,0.1,Medium,1,normal
2026-03-27 21:19:46,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Logon,1949,svchost.exe,Successful Logon,3.763557566044766,74,0.1,Medium,1,normal
2026-03-27 21:19:47,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Logon,5756,services.exe,Successful Logon,2.818383312220742,147,0.1,Medium,1,normal
2026-03-27 21:19:48,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,File System,2989,services.exe,Successful Logon,3.9851275193225617,123,0.1,Medium,1,normal
2026-03-27 21:19:49,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Logon,3862,explorer.exe,Successful Logon,3.851328472046684,89,0.1,Medium,1,normal
2026-03-27 21:19:50,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Object Access,7576,powershell.exe,Successful Logon,0.8143469643823553,43,0.1,Medium,1,normal
2026-03-27 21:19:51,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,File System,3664,explorer.exe,Successful Logon,2.017776280678322,90,0.1,Medium,1,normal
2026-03-27 21:19:52,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,File System,5096,services.exe,Successful Logon,1.0775754125474264,94,0.1,Medium,1,normal
2026-03-27 21:19:53,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Process Creation,3350,lsass.exe,Successful Logon,2.1833219739393215,116,0.1,Medium,1,normal
2026-03-27 21:19:54,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Process Creation,2858,powershell.exe,Successful Logon,2.378537020721619,131,0.1,Medium,1,normal
2026-03-27 21:19:55,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Process Creation,5212,powershell.exe,Successful Logon,3.9029689569172903,147,0.1,Medium,1,normal
2026-03-27 21:19:56,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Object Access,5160,explorer.exe,Successful Logon,3.84315098839171,41,0.1,Medium,1,normal
2026-03-27 21:19:57,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Object Access,867,svchost.exe,Successful Logon,0.11453371830635656,125,0.1,Medium,1,normal
2026-03-27 21:19:58,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,Logon,5885,lsass.exe,Successful Logon,1.9855358913993049,42,0.1,Medium,1,normal
2026-03-27 21:19:59,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,Logon,4182,explorer.exe,Successful Logon,3.100799592263516,128,0.1,Medium,1,normal
2026-03-27 21:20:00,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Object Access,5176,lsass.exe,Successful Logon,1.6299454685432162,70,0.1,Medium,1,normal
2026-03-27 21:20:01,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Process Creation,7528,explorer.exe,Successful Logon,1.4820623283407814,55,0.1,Medium,1,normal
2026-03-27 21:20:02,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,Process Creation,8594,powershell.exe,Successful Logon,1.5936484738805303,52,0.1,Medium,1,normal
2026-03-27 21:20:03,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,Object Access,3211,powershell.exe,Successful Logon,1.7542249778624055,45,0.1,Medium,1,normal
2026-03-27 21:20:04,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,File System,8536,powershell.exe,Successful Logon,2.381944057734803,112,0.1,Medium,1,normal
2026-03-27 21:20:05,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Logon,7224,svchost.exe,Successful Logon,3.671005192360736,145,0.1,Medium,1,normal
2026-03-27 21:20:06,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,File System,8651,explorer.exe,Successful Logon,2.752286696389668,86,0.1,Medium,1,normal
2026-03-27 21:20:07,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,Process Creation,867,explorer.exe,Successful Logon,0.9866085826611803,66,0.1,Medium,1,normal
2026-03-27 21:20:08,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Logon,2956,explorer.exe,Successful Logon,2.420193825622676,36,0.1,Medium,1,normal
2026-03-27 21:20:09,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Logon,6091,services.exe,Successful Logon,2.9095057584556,110,0.1,Medium,1,normal
2026-03-27 21:20:10,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Process Creation,3128,powershell.exe,Successful Logon,1.40489044744795,33,0.1,Medium,1,normal
2026-03-27 21:20:11,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Process Creation,127,lsass.exe,Successful Logon,3.0562154988809613,125,0.1,Medium,1,normal
2026-03-27 21:20:12,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,Process Creation,2854,svchost.exe,Successful Logon,2.5743788425172336,150,0.1,Medium,1,normal
2026-03-27 21:20:13,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Process Creation,1477,powershell.exe,Successful Logon,0.4374284123073935,125,0.1,Medium,1,normal
2026-03-27 21:20:14,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Logon,6479,svchost.exe,Successful Logon,3.243870722087995,147,0.1,Medium,1,normal
2026-03-27 21:20:15,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,File System,3027,explorer.exe,Successful Logon,3.1648963792567364,108,0.1,Medium,1,normal
2026-03-27 21:20:16,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,File System,3447,lsass.exe,Successful Logon,1.6144842061268017,77,0.1,Medium,1,normal
2026-03-27 21:20:17,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Object Access,8818,lsass.exe,Successful Logon,3.5595566864378543,131,0.1,Medium,1,normal
2026-03-27 21:20:18,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Logon,5432,svchost.exe,Successful Logon,0.46405559557162857,149,0.1,Medium,1,normal
2026-03-27 21:20:19,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,File System,7901,powershell.exe,Successful Logon,2.4507074254561725,107,0.1,Medium,1,normal
2026-03-27 21:20:20,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Logon,8224,services.exe,Successful Logon,1.6768236455675103,79,0.1,Medium,1,normal
2026-03-27 21:20:21,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,Logon,1147,svchost.exe,Successful Logon,1.048843618138093,104,0.1,Medium,1,normal
2026-03-27 21:20:22,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,File System,6211,services.exe,Successful Logon,2.1280838741885626,42,0.1,Medium,1,normal
2026-03-27 21:20:23,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,File System,1221,services.exe,Successful Logon,3.288476270912735,36,0.1,Medium,1,normal
2026-03-27 21:20:24,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Process Creation,3039,services.exe,Successful Logon,1.5912489260336462,139,0.1,Medium,1,normal
2026-03-27 21:20:25,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,File System,6395,services.exe,Successful Logon,1.5872199563910447,112,0.1,Medium,1,normal
2026-03-27 21:20:26,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Object Access,1715,svchost.exe,Successful Logon,1.0129545253408725,39,0.1,Medium,1,normal
2026-03-27 21:20:27,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Process Creation,4083,lsass.exe,Successful Logon,0.46586567184761807,93,0.1,Medium,1,normal
2026-03-27 21:20:28,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Logon,624,explorer.exe,Successful Logon,3.8498027619616857,45,0.1,Medium,1,normal
2026-03-27 21:20:29,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,File System,6300,powershell.exe,Successful Logon,0.619823140441076,34,0.1,Medium,1,normal
2026-03-27 21:20:30,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,Object Access,7458,services.exe,Successful Logon,3.7294144821975572,105,0.1,Medium,1,normal
2026-03-27 21:20:31,7045,Warning,Service Control,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Install,Service,2749,services.exe,New service PSEXESVC installed,2.0,50,10.0,System,1,suspicious
2026-03-27 21:20:32,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Process Creation,8947,services.exe,Successful Logon,2.2806925442980925,134,0.1,Medium,1,normal
2026-03-27 21:20:33,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Object Access,7322,services.exe,Successful Logon,2.5699824149687105,56,0.1,Medium,1,normal
2026-03-27 21:20:34,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,Logon,4921,svchost.exe,Successful Logon,2.1615610279206474,103,0.1,Medium,1,normal
2026-03-27 21:20:35,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Process Creation,8581,services.exe,Successful Logon,3.867314999198671,119,0.1,Medium,1,normal
2026-03-27 21:20:36,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Logon,2954,lsass.exe,Successful Logon,0.9697116160600645,142,0.1,Medium,1,normal
2026-03-27 21:20:37,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Logon,3801,explorer.exe,Successful Logon,3.008998571929407,90,0.1,Medium,1,normal
2026-03-27 21:20:38,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Logon,4179,lsass.exe,Successful Logon,2.2221331411265046,69,0.1,Medium,1,normal
2026-03-27 21:20:39,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Process Creation,7565,lsass.exe,Successful Logon,1.448434531383453,32,0.1,Medium,1,normal
2026-03-27 21:20:40,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Logon,1436,explorer.exe,Successful Logon,2.019166391547421,134,0.1,Medium,1,normal
2026-03-27 21:20:41,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,File System,7512,svchost.exe,Successful Logon,3.8963418579766667,137,0.1,Medium,1,normal
2026-03-27 21:20:42,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,File System,2470,explorer.exe,Successful Logon,2.271496674170347,148,0.1,Medium,1,normal
2026-03-27 21:20:43,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,Logon,6916,svchost.exe,Successful Logon,3.447775988519091,140,0.1,Medium,1,normal
2026-03-27 21:20:44,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,Object Access,5780,lsass.exe,Successful Logon,3.3826746845767963,85,0.1,Medium,1,normal
2026-03-27 21:20:45,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,File System,6232,explorer.exe,Successful Logon,3.6730155721844286,41,0.1,Medium,1,normal
2026-03-27 21:20:46,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Logon,4630,explorer.exe,Successful Logon,2.7925708586613065,39,0.1,Medium,1,normal
2026-03-27 21:20:47,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Logon,8077,powershell.exe,Successful Logon,1.1222278797637608,93,0.1,Medium,1,normal
2026-03-27 21:20:48,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Process Creation,430,explorer.exe,Successful Logon,2.900109187490952,56,0.1,Medium,1,normal
2026-03-27 21:20:49,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,File System,5679,explorer.exe,Successful Logon,0.8975305266631052,150,0.1,Medium,1,normal
2026-03-27 21:20:50,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Logon,4598,explorer.exe,Successful Logon,0.8573988166983186,77,0.1,Medium,1,normal
2026-03-27 21:20:51,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,File System,3093,lsass.exe,Successful Logon,2.5948281535711244,146,0.1,Medium,1,normal
2026-03-27 21:20:52,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,Object Access,1891,svchost.exe,Successful Logon,3.340990586931154,131,0.1,Medium,1,normal
2026-03-27 21:20:53,4624,Information,Security-Auditing,WIN-SOC-PROD-01,NT AUTHORITY\LOCAL SERVICE,Logon,File System,7646,svchost.exe,Successful Logon,3.0634608276207937,136,0.1,Medium,1,normal
2026-03-27 21:20:54,4624,Information,Security-Auditing,WIN-SOC-PROD-01,WIN-SOC-PROD\Admin,Logon,Logon,4679,powershell.exe,Successful Logon,2.3565817266909206,140,0.1,Medium,1,normal
